CID,SID
45,2491
132,2491
132,2492
2,2492
22,2492
114,2492
27,2493
119,2493
51,2493
81,2493
73,2494
60,2494
37,2494
138,2494
20,2495
146,2495
78,2495
82,2495
94,2496
147,2496
131,2496
14,2496
142,2497
32,2497
55,2497
62,2497
26,2498
45,2498
63,2498
42,2498
1,2499
14,2499
12,2499
91,2499
6,2500
56,2500
33,2500
56,2500
82,2501
54,2501
140,2501
121,2501
43,2502
56,2502
74,2502
142,2502
108,2503
58,2503
59,2503
148,2503
26,2504
136,2504
63,2504
3,2504
38,2505
25,2505
50,2505
21,2505
64,2506
114,2506
91,2506
76,2506
146,2507
7,2507
138,2507
105,2507
130,2508
134,2508
66,2508
38,2508
10,2509
97,2509
121,2509
34,2509
8,2510
3,2510
17,2510
138,2510
82,2511
82,2511
35,2511
133,2511
86,2512
8,2512
10,2512
145,2512
14,2513
11,2513
110,2513
12,2513
46,2514
125,2514
59,2514
69,2514
27,2515
84,2515
108,2515
108,2515
73,2516
84,2516
12,2516
49,2516
103,2517
53,2517
9,2517
107,2517
25,2518
25,2518
93,2518
10,2518
35,2519
66,2519
12,2519
24,2519
7,2520
4,2520
10,2520
68,2520
142,2521
1,2521
43,2521
60,2521
134,2522
36,2522
61,2522
122,2522
110,2523
82,2523
117,2523
105,2523
7,2524
122,2524
128,2524
137,2524
75,2525
63,2525
140,2525
60,2525
145,2526
9,2526
119,2526
81,2526
79,2527
36,2527
68,2527
29,2527
91,2528
73,2528
34,2528
118,2528
107,2529
59,2529
17,2529
134,2529
57,2530
141,2530
8,2530
36,2530
25,2531
56,2531
132,2531
62,2531
13,2532
35,2532
38,2532
142,2532
33,2533
63,2533
122,2533
22,2533
16,2534
99,2534
48,2534
5,2534
40,2535
7,2535
55,2535
39,2535
88,2536
49,2536
71,2536
112,2536
101,2537
138,2537
55,2537
138,2537
57,2538
105,2538
123,2538
37,2538
102,2539
50,2539
113,2539
125,2539
133,2540
113,2540
119,2540
120,2540
50,2541
84,2541
118,2541
12,2541
140,2542
111,2542
42,2542
93,2542
145,2543
91,2543
28,2543
63,2543
101,2544
86,2544
72,2544
131,2544
111,2545
54,2545
75,2545
26,2545
54,2546
10,2546
79,2546
44,2546
20,2547
50,2547
17,2547
145,2547
79,2548
36,2548
127,2548
47,2548
62,2549
3,2549
27,2549
97,2549
34,2550
52,2550
94,2550
135,2550
99,2551
38,2551
73,2551
75,2551
88,2552
116,2552
100,2552
34,2552
134,2553
8,2553
78,2553
44,2553
126,2554
41,2554
147,2554
105,2554
45,2555
137,2555
83,2555
108,2555
45,2556
66,2556
5,2556
88,2556
31,2557
143,2557
47,2557
127,2557
134,2558
51,2558
70,2558
131,2558
131,2559
104,2559
25,2559
90,2559
117,2560
7,2560
109,2560
80,2560
23,2561
125,2561
118,2561
111,2561
123,2562
83,2562
50,2562
56,2562
41,2563
18,2563
123,2563
28,2563
65,2564
139,2564
49,2564
71,2564
18,2565
11,2565
104,2565
30,2565
131,2566
134,2566
143,2566
103,2566
129,2567
147,2567
62,2567
7,2567
96,2568
68,2568
73,2568
106,2568
82,2569
44,2569
121,2569
82,2569
27,2570
140,2570
38,2570
124,2570
138,2571
118,2571
53,2571
123,2571
11,2572
36,2572
113,2572
57,2572
37,2573
9,2573
96,2573
19,2573
1,2574
66,2574
25,2574
4,2574
142,2575
9,2575
87,2575
88,2575
4,2576
80,2576
105,2576
145,2576
127,2577
38,2577
94,2577
92,2577
59,2578
95,2578
107,2578
12,2578
18,2579
130,2579
30,2579
144,2579
37,2580
127,2580
31,2580
75,2580
24,2581
136,2581
12,2581
28,2581
91,2582
44,2582
47,2582
56,2582
35,2583
89,2583
94,2583
122,2583
141,2584
148,2584
10,2584
61,2584
101,2585
136,2585
65,2585
37,2585
118,2586
94,2586
31,2586
14,2586
84,2587
16,2587
91,2587
141,2587
29,2588
37,2588
112,2588
125,2588
39,2589
74,2589
142,2589
96,2589
116,2590
146,2590
85,2590
1,2590
106,2591
137,2591
121,2591
17,2591
62,2592
139,2592
72,2592
119,2592
85,2593
5,2593
76,2593
55,2593
12,2594
35,2594
115,2594
123,2594
123,2595
79,2595
105,2595
2,2595
30,2596
65,2596
69,2596
9,2596
130,2597
123,2597
129,2597
112,2597
107,2598
128,2598
141,2598
113,2598
118,2599
86,2599
144,2599
41,2599
19,2600
17,2600
47,2600
66,2600
120,2601
126,2601
107,2601
7,2601
19,2602
108,2602
118,2602
81,2602
114,2603
62,2603
73,2603
119,2603
21,2604
67,2604
47,2604
142,2604
100,2605
85,2605
62,2605
70,2605
106,2606
136,2606
43,2606
89,2606
43,2607
52,2607
21,2607
68,2607
137,2608
15,2608
29,2608
144,2608
110,2609
92,2609
140,2609
147,2609
4,2610
127,2610
96,2610
115,2610
35,2611
39,2611
20,2611
38,2611
1,2612
112,2612
5,2612
34,2612
52,2613
7,2613
91,2613
133,2613
9,2614
74,2614
124,2614
82,2614
110,2615
43,2615
52,2615
146,2615
108,2616
12,2616
96,2616
50,2616
121,2617
108,2617
106,2617
58,2617
42,2618
115,2618
9,2618
139,2618
59,2619
59,2619
51,2619
78,2619
143,2620
67,2620
79,2620
34,2620
141,2621
142,2621
136,2621
143,2621
83,2622
110,2622
107,2622
29,2622
102,2623
28,2623
101,2623
50,2623
137,2624
91,2624
72,2624
62,2624
29,2625
123,2625
20,2625
62,2625
29,2626
16,2626
144,2626
123,2626
34,2627
56,2627
6,2627
34,2627
77,2628
21,2628
18,2628
38,2628
88,2629
36,2629
11,2629
81,2629
100,2630
146,2630
18,2630
32,2630
72,2631
72,2631
128,2631
17,2631
90,2632
120,2632
56,2632
61,2632
13,2633
45,2633
70,2633
110,2633
21,2634
5,2634
96,2634
122,2634
115,2635
12,2635
32,2635
52,2635
129,2636
57,2636
148,2636
48,2636
62,2637
57,2637
48,2637
77,2637
110,2638
10,2638
116,2638
62,2638
56,2639
64,2639
141,2639
23,2639
76,2640
102,2640
63,2640
123,2640
110,2641
115,2641
66,2641
48,2641
49,2642
75,2642
41,2642
40,2642
64,2643
8,2643
126,2643
131,2643
73,2644
40,2644
116,2644
115,2644
65,2645
89,2645
19,2645
7,2645
60,2646
38,2646
21,2646
98,2646
107,2647
36,2647
38,2647
80,2647
104,2648
51,2648
49,2648
23,2648
64,2649
99,2649
50,2649
48,2649
123,2650
7,2650
146,2650
111,2650
7,2651
102,2651
21,2651
127,2651
24,2652
140,2652
93,2652
1,2652
60,2653
48,2653
119,2653
50,2653
122,2654
136,2654
63,2654
138,2654
101,2655
89,2655
26,2655
118,2655
127,2656
22,2656
129,2656
111,2656
18,2657
10,2657
78,2657
90,2657
52,2658
46,2658
40,2658
39,2658
102,2659
127,2659
14,2659
86,2659
96,2660
44,2660
54,2660
39,2660
15,2661
36,2661
13,2661
75,2661
96,2662
53,2662
66,2662
117,2662
4,2663
125,2663
79,2663
74,2663
48,2664
7,2664
34,2664
87,2664
112,2665
95,2665
55,2665
103,2665
135,2666
57,2666
91,2666
29,2666
75,2667
51,2667
55,2667
20,2667
123,2668
136,2668
83,2668
40,2668
1,2669
32,2669
13,2669
5,2669
119,2670
10,2670
46,2670
130,2670
2,2671
89,2671
37,2671
110,2671
22,2672
16,2672
16,2672
55,2672
7,2673
13,2673
80,2673
24,2673
129,2674
24,2674
34,2674
52,2674
66,2675
48,2675
104,2675
131,2675
61,2676
15,2676
116,2676
18,2676
72,2677
108,2677
82,2677
114,2677
86,2678
6,2678
134,2678
10,2678
84,2679
42,2679
16,2679
43,2679
88,2680
40,2680
49,2680
81,2680
107,2681
126,2681
13,2681
140,2681
132,2682
119,2682
67,2682
63,2682
42,2683
82,2683
107,2683
124,2683
38,2684
77,2684
60,2684
15,2684
1,2685
11,2685
21,2685
111,2685
39,2686
104,2686
118,2686
109,2686
46,2687
36,2687
83,2687
144,2687
60,2688
119,2688
23,2688
61,2688
10,2689
58,2689
15,2689
11,2689
127,2690
69,2690
60,2690
50,2690
42,2691
45,2691
27,2691
119,2691
6,2692
88,2692
13,2692
98,2692
65,2693
50,2693
104,2693
29,2693
2,2694
30,2694
4,2694
16,2694
89,2695
138,2695
84,2695
125,2695
95,2696
137,2696
50,2696
83,2696
22,2697
30,2697
128,2697
66,2697
119,2698
129,2698
69,2698
48,2698
72,2699
23,2699
7,2699
114,2699
18,2700
52,2700
54,2700
61,2700
83,2701
126,2701
101,2701
56,2701
97,2702
134,2702
3,2702
114,2702
22,2703
134,2703
62,2703
20,2703
30,2704
44,2704
148,2704
41,2704
97,2705
25,2705
126,2705
59,2705
36,2706
40,2706
7,2706
3,2706
73,2707
67,2707
115,2707
73,2707
92,2708
145,2708
135,2708
40,2708
97,2709
74,2709
96,2709
111,2709
78,2710
87,2710
6,2710
72,2710
138,2711
14,2711
39,2711
43,2711
138,2712
103,2712
25,2712
117,2712
91,2713
142,2713
14,2713
138,2713
12,2714
4,2714
37,2714
84,2714
111,2715
20,2715
39,2715
92,2715
101,2716
142,2716
134,2716
133,2716
128,2717
136,2717
59,2717
61,2717
13,2718
112,2718
80,2718
47,2718
117,2719
118,2719
92,2719
66,2719
96,2720
121,2720
18,2720
18,2720
55,2721
137,2721
103,2721
79,2721
23,2722
24,2722
32,2722
132,2722
113,2723
140,2723
44,2723
84,2723
11,2724
38,2724
116,2724
27,2724
16,2725
107,2725
118,2725
40,2725
139,2726
42,2726
3,2726
74,2726
111,2727
37,2727
69,2727
117,2727
10,2728
78,2728
43,2728
45,2728
96,2729
118,2729
84,2729
40,2729
13,2730
132,2730
94,2730
46,2730
45,2731
30,2731
33,2731
85,2731
84,2732
114,2732
44,2732
5,2732
131,2733
89,2733
66,2733
35,2733
109,2734
112,2734
57,2734
53,2734
22,2735
66,2735
104,2735
48,2735
23,2736
95,2736
11,2736
18,2736
5,2737
116,2737
83,2737
102,2737
81,2738
68,2738
19,2738
124,2738
25,2739
76,2739
127,2739
80,2739
15,2740
128,2740
75,2740
49,2740
73,2741
38,2741
40,2741
19,2741
45,2742
4,2742
34,2742
52,2742
51,2743
74,2743
21,2743
32,2743
112,2744
48,2744
96,2744
130,2744
134,2745
23,2745
131,2745
115,2745
58,2746
145,2746
15,2746
76,2746
50,2747
25,2747
113,2747
81,2747
57,2748
137,2748
9,2748
63,2748
89,2749
110,2749
63,2749
43,2749
72,2750
35,2750
98,2750
110,2750
135,2751
85,2751
135,2751
88,2751
28,2752
99,2752
60,2752
40,2752
113,2753
140,2753
99,2753
62,2753
70,2754
76,2754
79,2754
60,2754
76,2755
72,2755
122,2755
88,2755
22,2756
103,2756
43,2756
93,2756
34,2757
148,2757
69,2757
33,2757
102,2758
37,2758
103,2758
135,2758
133,2759
139,2759
85,2759
19,2759
66,2760
142,2760
136,2760
133,2760
119,2761
116,2761
48,2761
121,2761
145,2762
73,2762
7,2762
25,2762
17,2763
32,2763
95,2763
134,2763
141,2764
78,2764
21,2764
86,2764
140,2765
36,2765
91,2765
24,2765
84,2766
108,2766
125,2766
21,2766
27,2767
127,2767
72,2767
117,2767
28,2768
1,2768
89,2768
54,2768
59,2769
119,2769
145,2769
5,2769
5,2770
97,2770
140,2770
98,2770
29,2771
77,2771
102,2771
114,2771
75,2772
19,2772
132,2772
76,2772
142,2773
76,2773
60,2773
135,2773
100,2774
22,2774
69,2774
34,2774
41,2775
55,2775
24,2775
88,2775
116,2776
63,2776
14,2776
86,2776
91,2777
54,2777
112,2777
34,2777
68,2778
42,2778
50,2778
39,2778
75,2779
1,2779
30,2779
19,2779
42,2780
45,2780
11,2780
39,2780
31,2781
69,2781
71,2781
74,2781
14,2782
89,2782
89,2782
15,2782
27,2783
44,2783
140,2783
16,2783
110,2784
123,2784
48,2784
60,2784
19,2785
84,2785
116,2785
107,2785
118,2786
80,2786
34,2786
130,2786
100,2787
107,2787
70,2787
139,2787
89,2788
81,2788
30,2788
3,2788
16,2789
45,2789
1,2789
78,2789
23,2790
133,2790
116,2790
16,2790
138,2791
45,2791
59,2791
36,2791
109,2792
15,2792
64,2792
114,2792
98,2793
42,2793
117,2793
68,2793
32,2794
78,2794
65,2794
49,2794
98,2795
81,2795
12,2795
57,2795
6,2796
104,2796
34,2796
41,2796
76,2797
83,2797
115,2797
59,2797
40,2798
125,2798
105,2798
63,2798
128,2799
26,2799
15,2799
45,2799
97,2800
120,2800
34,2800
89,2800
101,2801
49,2801
97,2801
134,2801
51,2802
45,2802
49,2802
86,2802
72,2803
135,2803
121,2803
129,2803
106,2804
34,2804
125,2804
61,2804
82,2805
127,2805
74,2805
123,2805
104,2806
111,2806
121,2806
82,2806
32,2807
92,2807
138,2807
61,2807
135,2808
61,2808
43,2808
111,2808
52,2809
82,2809
133,2809
11,2809
75,2810
128,2810
16,2810
14,2810
1,2811
124,2811
127,2811
9,2811
71,2812
134,2812
44,2812
98,2812
7,2813
67,2813
45,2813
114,2813
143,2814
95,2814
73,2814
66,2814
133,2815
79,2815
20,2815
10,2815
73,2816
81,2816
133,2816
38,2816
142,2817
94,2817
32,2817
48,2817
108,2818
50,2818
36,2818
83,2818
65,2819
57,2819
146,2819
44,2819
102,2820
48,2820
127,2820
115,2820
115,2821
22,2821
79,2821
123,2821
143,2822
60,2822
43,2822
102,2822
26,2823
74,2823
49,2823
24,2823
87,2824
12,2824
113,2824
57,2824
63,2825
58,2825
110,2825
142,2825
46,2826
62,2826
80,2826
124,2826
47,2827
8,2827
83,2827
33,2827
26,2828
56,2828
65,2828
133,2828
54,2829
114,2829
32,2829
24,2829
20,2830
104,2830
131,2830
58,2830
105,2831
40,2831
62,2831
86,2831
104,2832
59,2832
124,2832
40,2832
91,2833
118,2833
28,2833
30,2833
43,2834
117,2834
54,2834
7,2834
112,2835
43,2835
3,2835
72,2835
58,2836
95,2836
94,2836
26,2836
135,2837
140,2837
12,2837
11,2837
26,2838
26,2838
126,2838
92,2838
47,2839
8,2839
147,2839
72,2839
21,2840
50,2840
40,2840
80,2840
78,2841
56,2841
102,2841
29,2841
78,2842
119,2842
129,2842
29,2842
137,2843
134,2843
111,2843
125,2843
11,2844
60,2844
83,2844
113,2844
123,2845
24,2845
146,2845
32,2845
69,2846
148,2846
137,2846
32,2846
32,2847
142,2847
2,2847
128,2847
120,2848
9,2848
51,2848
36,2848
133,2849
105,2849
62,2849
34,2849
36,2850
111,2850
86,2850
39,2850
126,2851
82,2851
54,2851
21,2851
63,2852
63,2852
36,2852
141,2852
31,2853
50,2853
33,2853
99,2853
1,2854
70,2854
118,2854
147,2854
71,2855
21,2855
13,2855
21,2855
136,2856
41,2856
110,2856
148,2856
73,2857
69,2857
107,2857
74,2857
36,2858
89,2858
122,2858
45,2858
70,2859
22,2859
30,2859
29,2859
18,2860
104,2860
80,2860
2,2860
114,2861
58,2861
37,2861
84,2861
93,2862
132,2862
31,2862
65,2862
141,2863
59,2863
10,2863
50,2863
48,2864
121,2864
124,2864
129,2864
138,2865
30,2865
102,2865
42,2865
39,2866
40,2866
21,2866
103,2866
129,2867
48,2867
33,2867
90,2867
117,2868
143,2868
113,2868
13,2868
45,2869
140,2869
19,2869
133,2869
120,2870
14,2870
77,2870
16,2870
125,2871
20,2871
24,2871
54,2871
135,2872
103,2872
42,2872
148,2872
16,2873
76,2873
75,2873
121,2873
139,2874
106,2874
101,2874
122,2874
5,2875
127,2875
63,2875
146,2875
3,2876
145,2876
85,2876
69,2876
24,2877
2,2877
91,2877
78,2877
126,2878
119,2878
81,2878
115,2878
115,2879
115,2879
131,2879
134,2879
53,2880
54,2880
99,2880
28,2880
135,2881
22,2881
42,2881
53,2881
12,2882
50,2882
71,2882
70,2882
59,2883
21,2883
25,2883
55,2883
26,2884
32,2884
13,2884
122,2884
87,2885
20,2885
108,2885
16,2885
10,2886
76,2886
63,2886
134,2886
74,2887
5,2887
121,2887
104,2887
17,2888
74,2888
85,2888
29,2888
88,2889
34,2889
90,2889
121,2889
142,2890
29,2890
84,2890
18,2890
85,2891
86,2891
6,2891
22,2891
121,2892
40,2892
45,2892
65,2892
80,2893
123,2893
127,2893
53,2893
105,2894
71,2894
134,2894
141,2894
71,2895
50,2895
132,2895
145,2895
73,2896
24,2896
107,2896
31,2896
81,2897
39,2897
130,2897
119,2897
99,2898
42,2898
147,2898
111,2898
37,2899
7,2899
31,2899
74,2899
20,2900
89,2900
126,2900
2,2900
102,2901
22,2901
139,2901
27,2901
88,2902
110,2902
146,2902
124,2902
31,2903
22,2903
2,2903
91,2903
52,2904
68,2904
5,2904
124,2904
103,2905
47,2905
53,2905
54,2905
33,2906
29,2906
100,2906
120,2906
120,2907
124,2907
12,2907
22,2907
16,2908
147,2908
67,2908
4,2908
17,2909
120,2909
70,2909
38,2909
58,2910
112,2910
65,2910
15,2910
103,2911
135,2911
73,2911
47,2911
95,2912
69,2912
53,2912
84,2912
82,2913
43,2913
142,2913
12,2913
9,2914
127,2914
60,2914
139,2914
22,2915
106,2915
18,2915
34,2915
27,2916
88,2916
62,2916
15,2916
108,2917
120,2917
117,2917
36,2917
106,2918
46,2918
102,2918
14,2918
9,2919
143,2919
130,2919
26,2919
103,2920
36,2920
34,2920
18,2920
45,2921
64,2921
21,2921
73,2921
69,2922
87,2922
23,2922
11,2922
12,2923
9,2923
49,2923
103,2923
68,2924
113,2924
92,2924
139,2924
45,2925
52,2925
109,2925
54,2925
79,2926
117,2926
29,2926
86,2926
69,2927
26,2927
14,2927
23,2927
145,2928
127,2928
37,2928
79,2928
123,2929
124,2929
27,2929
93,2929
81,2930
35,2930
109,2930
9,2930
1,2931
80,2931
27,2931
138,2931
13,2932
48,2932
116,2932
64,2932
88,2933
90,2933
116,2933
100,2933
59,2934
103,2934
30,2934
92,2934
58,2935
43,2935
16,2935
100,2935
38,2936
123,2936
51,2936
37,2936
119,2937
98,2937
113,2937
61,2937
109,2938
91,2938
59,2938
87,2938
88,2939
124,2939
4,2939
141,2939
17,2940
67,2940
1,2940
106,2940
95,2941
28,2941
61,2941
10,2941
31,2942
86,2942
44,2942
124,2942
24,2943
89,2943
17,2943
6,2943
91,2944
98,2944
117,2944
28,2944
40,2945
30,2945
61,2945
128,2945
145,2946
91,2946
68,2946
104,2946
16,2947
105,2947
27,2947
101,2947
118,2948
110,2948
79,2948
148,2948
64,2949
61,2949
110,2949
86,2949
3,2950
12,2950
4,2950
90,2950
146,2951
75,2951
98,2951
75,2951
39,2952
120,2952
148,2952
83,2952
78,2953
125,2953
1,2953
82,2953
44,2954
41,2954
89,2954
20,2954
51,2955
146,2955
30,2955
7,2955
104,2956
37,2956
10,2956
51,2956
45,2957
77,2957
10,2957
55,2957
113,2958
127,2958
81,2958
43,2958
104,2959
124,2959
46,2959
56,2959
106,2960
23,2960
28,2960
95,2960
58,2961
50,2961
64,2961
95,2961
69,2962
14,2962
34,2962
146,2962
147,2963
30,2963
73,2963
109,2963
40,2964
61,2964
78,2964
34,2964
64,2965
58,2965
94,2965
103,2965
83,2966
69,2966
41,2966
21,2966
11,2967
138,2967
99,2967
138,2967
14,2968
21,2968
2,2968
147,2968
94,2969
116,2969
63,2969
135,2969
143,2970
104,2970
59,2970
77,2970
73,2971
108,2971
55,2971
59,2971
95,2972
7,2972
78,2972
100,2972
68,2973
9,2973
58,2973
115,2973
6,2974
36,2974
127,2974
22,2974
61,2975
21,2975
69,2975
107,2975
9,2976
83,2976
43,2976
34,2976
147,2977
25,2977
51,2977
108,2977
26,2978
113,2978
39,2978
14,2978
76,2979
139,2979
25,2979
67,2979
62,2980
91,2980
99,2980
41,2980
78,2981
71,2981
87,2981
141,2981
132,2982
54,2982
68,2982
91,2982
123,2983
79,2983
77,2983
119,2983
83,2984
83,2984
16,2984
132,2984
15,2985
31,2985
35,2985
95,2985
17,2986
77,2986
27,2986
13,2986
105,2987
2,2987
137,2987
80,2987
111,2988
110,2988
5,2988
23,2988
143,2989
27,2989
28,2989
8,2989
14,2990
62,2990
45,2990
42,2990
82,2991
85,2991
84,2991
83,2991
38,2992
130,2992
134,2992
55,2992
117,2993
141,2993
73,2993
89,2993
38,2994
72,2994
148,2994
48,2994
38,2995
72,2995
30,2995
92,2995
87,2996
82,2996
93,2996
52,2996
79,2997
122,2997
129,2997
93,2997
108,2998
58,2998
114,2998
1,2998
19,2999
135,2999
88,2999
105,2999
121,3000
12,3000
47,3000
19,3000
35,3001
133,3001
1,3001
14,3001
45,3002
147,3002
51,3002
126,3002
146,3003
45,3003
63,3003
14,3003
84,3004
28,3004
147,3004
131,3004
26,3005
33,3005
38,3005
107,3005
144,3006
49,3006
84,3006
26,3006
16,3007
29,3007
110,3007
133,3007
147,3008
5,3008
118,3008
60,3008
40,3009
32,3009
20,3009
86,3009
128,3010
35,3010
55,3010
134,3010
75,3011
46,3011
66,3011
93,3011
125,3012
108,3012
80,3012
3,3012
131,3013
139,3013
9,3013
115,3013
17,3014
35,3014
13,3014
99,3014
2,3015
94,3015
34,3015
19,3015
117,3016
124,3016
39,3016
133,3016
121,3017
64,3017
112,3017
119,3017
87,3018
147,3018
47,3018
90,3018
49,3019
97,3019
31,3019
100,3019
138,3020
126,3020
100,3020
60,3020
91,3021
84,3021
120,3021
96,3021
28,3022
40,3022
14,3022
82,3022
115,3023
136,3023
136,3023
142,3023
6,3024
39,3024
75,3024
139,3024
35,3025
119,3025
41,3025
140,3025
148,3026
110,3026
35,3026
61,3026
96,3027
44,3027
121,3027
79,3027
134,3028
104,3028
112,3028
128,3028
52,3029
8,3029
34,3029
76,3029
135,3030
133,3030
45,3030
125,3030
4,3031
71,3031
28,3031
13,3031
108,3032
27,3032
88,3032
117,3032
49,3033
28,3033
88,3033
54,3033
16,3034
85,3034
92,3034
129,3034
44,3035
98,3035
14,3035
98,3035
75,3036
77,3036
98,3036
58,3036
94,3037
50,3037
146,3037
65,3037
7,3038
124,3038
133,3038
123,3038
115,3039
79,3039
99,3039
37,3039
44,3040
54,3040
50,3040
86,3040
92,3041
147,3041
31,3041
79,3041
24,3042
62,3042
120,3042
141,3042
120,3043
142,3043
73,3043
87,3043
120,3044
121,3044
21,3044
94,3044
15,3045
19,3045
92,3045
103,3045
77,3046
56,3046
56,3046
97,3046
63,3047
134,3047
124,3047
82,3047
94,3048
104,3048
29,3048
120,3048
1,3049
82,3049
96,3049
76,3049
123,3050
1,3050
85,3050
90,3050
44,3051
141,3051
20,3051
138,3051
45,3052
26,3052
15,3052
142,3052
69,3053
62,3053
95,3053
71,3053
76,3054
48,3054
105,3054
125,3054
82,3055
9,3055
128,3055
25,3055
5,3056
111,3056
113,3056
61,3056
141,3057
137,3057
101,3057
2,3057
45,3058
97,3058
7,3058
50,3058
109,3059
104,3059
131,3059
119,3059
4,3060
35,3060
70,3060
91,3060
53,3061
17,3061
142,3061
110,3061
87,3062
7,3062
74,3062
17,3062
32,3063
73,3063
88,3063
74,3063
53,3064
124,3064
147,3064
133,3064
72,3065
16,3065
28,3065
79,3065
125,3066
89,3066
137,3066
143,3066
47,3067
58,3067
134,3067
147,3067
25,3068
132,3068
14,3068
115,3068
120,3069
42,3069
50,3069
92,3069
105,3070
109,3070
78,3070
53,3070
147,3071
72,3071
126,3071
64,3071
25,3072
47,3072
75,3072
3,3072
58,3073
24,3073
125,3073
79,3073
50,3074
110,3074
134,3074
69,3074
66,3075
41,3075
127,3075
51,3075
89,3076
18,3076
37,3076
146,3076
100,3077
60,3077
95,3077
16,3077
70,3078
74,3078
65,3078
133,3078
5,3079
90,3079
73,3079
100,3079
36,3080
60,3080
45,3080
142,3080
19,3081
17,3081
28,3081
111,3081
115,3082
71,3082
31,3082
6,3082
75,3083
107,3083
60,3083
121,3083
85,3084
66,3084
110,3084
16,3084
19,3085
101,3085
65,3085
19,3085
45,3086
133,3086
123,3086
74,3086
47,3087
37,3087
119,3087
69,3087
64,3088
5,3088
9,3088
106,3088
125,3089
126,3089
123,3089
13,3089
97,3090
22,3090
33,3090
144,3090
15,3091
60,3091
119,3091
50,3091
32,3092
78,3092
50,3092
82,3092
89,3093
22,3093
61,3093
2,3093
58,3094
13,3094
18,3094
69,3094
116,3095
85,3095
70,3095
137,3095
145,3096
81,3096
32,3096
79,3096
116,3097
136,3097
65,3097
57,3097
34,3098
67,3098
2,3098
9,3098
90,3099
79,3099
74,3099
133,3099
41,3100
62,3100
87,3100
46,3100
104,3101
14,3101
136,3101
11,3101
109,3102
139,3102
89,3102
39,3102
33,3103
131,3103
42,3103
6,3103
42,3104
72,3104
18,3104
54,3104
33,3105
120,3105
75,3105
50,3105
25,3106
118,3106
28,3106
9,3106
87,3107
108,3107
37,3107
119,3107
85,3108
41,3108
141,3108
126,3108
142,3109
129,3109
148,3109
68,3109
31,3110
84,3110
18,3110
146,3110
140,3111
138,3111
31,3111
20,3111
105,3112
143,3112
63,3112
146,3112
54,3113
8,3113
88,3113
105,3113
53,3114
29,3114
13,3114
110,3114
43,3115
92,3115
135,3115
129,3115
104,3116
126,3116
127,3116
77,3116
120,3117
76,3117
14,3117
73,3117
30,3118
101,3118
56,3118
61,3118
24,3119
141,3119
43,3119
57,3119
58,3120
42,3120
119,3120
129,3120
122,3121
46,3121
24,3121
129,3121
104,3122
87,3122
51,3122
115,3122
58,3123
88,3123
62,3123
134,3123
97,3124
116,3124
37,3124
7,3124
82,3125
77,3125
26,3125
33,3125
5,3126
19,3126
24,3126
135,3126
76,3127
62,3127
54,3127
82,3127
106,3128
36,3128
93,3128
107,3128
86,3129
29,3129
107,3129
1,3129
81,3130
110,3130
141,3130
141,3130
128,3131
130,3131
111,3131
46,3131
70,3132
84,3132
108,3132
141,3132
136,3133
69,3133
35,3133
1,3133
70,3134
120,3134
78,3134
98,3134
79,3135
34,3135
99,3135
36,3135
57,3136
69,3136
72,3136
42,3136
132,3137
97,3137
133,3137
129,3137
10,3138
26,3138
101,3138
1,3138
142,3139
15,3139
72,3139
136,3139
41,3140
36,3140
118,3140
51,3140
14,3141
90,3141
141,3141
100,3141
46,3142
115,3142
33,3142
72,3142
3,3143
44,3143
59,3143
53,3143
123,3144
123,3144
38,3144
127,3144
142,3145
98,3145
90,3145
86,3145
88,3146
108,3146
33,3146
132,3146
19,3147
11,3147
131,3147
106,3147
17,3148
44,3148
116,3148
55,3148
94,3149
106,3149
4,3149
67,3149
133,3150
131,3150
145,3150
79,3150
95,3151
15,3151
145,3151
128,3151
57,3152
