PID,SID
44,7195
98,7196
75,7196
140,7197
126,7197
84,7198
113,7198
116,7199
137,7199
55,7200
97,7200
20,7201
35,7201
12,7202
27,7202
104,7203
93,7203
42,7204
94,7204
77,7205
133,7205
77,7206
89,7206
115,7207
25,7207
35,7208
25,7208
148,7209
49,7209
36,7210
64,7210
80,7211
64,7211
55,7212
5,7212
137,7213
95,7213
136,7214
88,7214
28,7215
56,7215
100,7216
26,7216
11,7217
80,7217
116,7218
26,7218
103,7219
89,7219
146,7220
30,7220
48,7221
89,7221
80,7222
136,7222
54,7223
23,7223
90,7224
143,7224
30,7225
144,7225
103,7226
72,7226
70,7227
49,7227
27,7228
60,7228
6,7229
135,7229
76,7230
113,7230
106,7231
100,7231
90,7232
101,7232
113,7233
140,7233
52,7234
68,7234
1,7235
117,7235
47,7236
138,7236
69,7237
97,7237
134,7238
131,7238
3,7239
85,7239
61,7240
80,7240
76,7241
142,7241
20,7242
60,7242
83,7243
35,7243
16,7244
78,7244
67,7245
99,7245
91,7246
112,7246
120,7247
37,7247
72,7248
6,7248
19,7249
75,7249
78,7250
4,7250
126,7251
9,7251
74,7252
116,7252
60,7253
135,7253
83,7254
137,7254
24,7255
83,7255
6,7256
70,7256
80,7257
34,7257
2,7258
93,7258
62,7259
108,7259
54,7260
82,7260
93,7261
1,7261
96,7262
38,7262
20,7263
25,7263
6,7264
119,7264
14,7265
46,7265
125,7266
65,7266
49,7267
15,7267
119,7268
1,7268
147,7269
26,7269
69,7270
13,7270
116,7271
145,7271
67,7272
13,7272
19,7273
87,7273
46,7274
134,7274
141,7275
143,7275
89,7276
51,7276
102,7277
51,7277
26,7278
95,7278
60,7279
116,7279
45,7280
131,7280
25,7281
61,7281
75,7282
117,7282
111,7283
117,7283
40,7284
21,7284
107,7285
148,7285
53,7286
117,7286
15,7287
93,7287
3,7288
132,7288
86,7289
19,7289
139,7290
22,7290
148,7291
131,7291
73,7292
58,7292
123,7293
147,7293
29,7294
55,7294
16,7295
41,7295
17,7296
145,7296
143,7297
33,7297
8,7298
136,7298
56,7299
123,7299
37,7300
48,7300
18,7301
144,7301
116,7302
38,7302
24,7303
6,7303
73,7304
19,7304
9,7305
106,7305
29,7306
54,7306
74,7307
82,7307
112,7308
83,7308
50,7309
46,7309
7,7310
136,7310
142,7311
110,7311
102,7312
30,7312
84,7313
47,7313
20,7314
131,7314
90,7315
22,7315
90,7316
28,7316
125,7317
103,7317
109,7318
40,7318
68,7319
93,7319
56,7320
129,7320
29,7321
127,7321
55,7322
111,7322
7,7323
108,7323
22,7324
124,7324
94,7325
6,7325
35,7326
103,7326
104,7327
132,7327
92,7328
142,7328
47,7329
27,7329
134,7330
119,7330
122,7331
66,7331
61,7332
14,7332
59,7333
8,7333
93,7334
19,7334
21,7335
80,7335
66,7336
30,7336
132,7337
122,7337
46,7338
116,7338
140,7339
121,7339
86,7340
100,7340
43,7341
131,7341
96,7342
105,7342
36,7343
117,7343
31,7344
110,7344
64,7345
94,7345
18,7346
10,7346
15,7347
42,7347
93,7348
48,7348
13,7349
129,7349
45,7350
67,7350
106,7351
8,7351
101,7352
32,7352
5,7353
13,7353
76,7354
1,7354
18,7355
95,7355
78,7356
18,7356
66,7357
72,7357
14,7358
59,7358
53,7359
109,7359
114,7360
90,7360
1,7361
61,7361
86,7362
7,7362
97,7363
38,7363
68,7364
43,7364
5,7365
63,7365
101,7366
68,7366
8,7367
73,7367
1,7368
105,7368
118,7369
16,7369
17,7370
128,7370
11,7371
3,7371
107,7372
106,7372
142,7373
62,7373
139,7374
61,7374
80,7375
42,7375
37,7376
84,7376
58,7377
82,7377
45,7378
92,7378
15,7379
57,7379
118,7380
4,7380
38,7381
51,7381
109,7382
39,7382
4,7383
111,7383
98,7384
49,7384
37,7385
12,7385
33,7386
111,7386
54,7387
51,7387
20,7388
127,7388
14,7389
44,7389
37,7390
7,7390
68,7391
46,7391
122,7392
138,7392
91,7393
52,7393
5,7394
42,7394
7,7395
61,7395
91,7396
83,7396
15,7397
144,7397
24,7398
8,7398
7,7399
101,7399
100,7400
119,7400
138,7401
74,7401
146,7402
124,7402
123,7403
85,7403
110,7404
46,7404
98,7405
25,7405
35,7406
60,7406
106,7407
72,7407
93,7408
57,7408
40,7409
1,7409
78,7410
133,7410
65,7411
23,7411
51,7412
99,7412
63,7413
38,7413
116,7414
145,7414
53,7415
49,7415
124,7416
138,7416
82,7417
113,7417
29,7418
31,7418
113,7419
32,7419
117,7420
45,7420
110,7421
40,7421
29,7422
13,7422
82,7423
43,7423
6,7424
103,7424
32,7425
47,7425
49,7426
143,7426
97,7427
41,7427
128,7428
113,7428
123,7429
21,7429
34,7430
104,7430
121,7431
73,7431
111,7432
36,7432
65,7433
13,7433
4,7434
38,7434
27,7435
33,7435
106,7436
139,7436
145,7437
117,7437
145,7438
71,7438
124,7439
123,7439
42,7440
51,7440
106,7441
5,7441
45,7442
31,7442
79,7443
124,7443
58,7444
108,7444
137,7445
111,7445
39,7446
81,7446
21,7447
45,7447
80,7448
2,7448
135,7449
54,7449
38,7450
93,7450
15,7451
29,7451
7,7452
3,7452
80,7453
40,7453
132,7454
37,7454
23,7455
127,7455
141,7456
90,7456
15,7457
106,7457
3,7458
35,7458
114,7459
140,7459
49,7460
54,7460
1,7461
64,7461
73,7462
131,7462
54,7463
78,7463
97,7464
37,7464
147,7465
15,7465
44,7466
22,7466
99,7467
73,7467
95,7468
33,7468
118,7469
38,7469
126,7470
33,7470
90,7471
124,7471
36,7472
113,7472
54,7473
135,7473
31,7474
70,7474
147,7475
141,7475
41,7476
111,7476
109,7477
6,7477
51,7478
107,7478
27,7479
4,7479
77,7480
90,7480
138,7481
73,7481
101,7482
126,7482
50,7483
91,7483
69,7484
12,7484
93,7485
137,7485
62,7486
27,7486
69,7487
44,7487
24,7488
28,7488
12,7489
41,7489
67,7490
21,7490
143,7491
15,7491
115,7492
113,7492
66,7493
75,7493
95,7494
134,7494
143,7495
115,7495
122,7496
35,7496
55,7497
92,7497
105,7498
68,7498
130,7499
24,7499
54,7500
77,7500
25,7501
43,7501
116,7502
141,7502
76,7503
85,7503
72,7504
130,7504
29,7505
11,7505
61,7506
29,7506
110,7507
94,7507
116,7508
6,7508
114,7509
27,7509
37,7510
83,7510
78,7511
19,7511
140,7512
78,7512
112,7513
76,7513
52,7514
73,7514
55,7515
28,7515
132,7516
81,7516
74,7517
68,7517
72,7518
130,7518
134,7519
72,7519
13,7520
147,7520
65,7521
61,7521
38,7522
134,7522
30,7523
77,7523
141,7524
30,7524
114,7525
131,7525
10,7526
86,7526
36,7527
20,7527
65,7528
64,7528
56,7529
101,7529
72,7530
96,7530
27,7531
116,7531
5,7532
82,7532
42,7533
66,7533
80,7534
63,7534
48,7535
127,7535
113,7536
146,7536
17,7537
108,7537
25,7538
84,7538
124,7539
5,7539
85,7540
87,7540
133,7541
123,7541
63,7542
147,7542
52,7543
57,7543
48,7544
81,7544
124,7545
80,7545
35,7546
22,7546
41,7547
104,7547
83,7548
141,7548
138,7549
80,7549
65,7550
99,7550
74,7551
53,7551
59,7552
4,7552
61,7553
12,7553
102,7554
137,7554
47,7555
143,7555
139,7556
130,7556
115,7557
99,7557
98,7558
41,7558
103,7559
54,7559
18,7560
55,7560
16,7561
65,7561
7,7562
6,7562
132,7563
90,7563
56,7564
115,7564
141,7565
112,7565
116,7566
12,7566
99,7567
55,7567
32,7568
143,7568
90,7569
90,7569
147,7570
30,7570
70,7571
126,7571
145,7572
36,7572
118,7573
10,7573
75,7574
2,7574
70,7575
91,7575
75,7576
59,7576
41,7577
67,7577
106,7578
76,7578
111,7579
68,7579
26,7580
35,7580
134,7581
60,7581
50,7582
27,7582
56,7583
33,7583
67,7584
10,7584
26,7585
87,7585
140,7586
89,7586
32,7587
135,7587
125,7588
85,7588
122,7589
87,7589
58,7590
8,7590
126,7591
110,7591
142,7592
116,7592
108,7593
39,7593
124,7594
36,7594
96,7595
121,7595
134,7596
32,7596
38,7597
142,7597
70,7598
23,7598
130,7599
114,7599
106,7600
107,7600
22,7601
59,7601
138,7602
138,7602
141,7603
123,7603
29,7604
124,7604
102,7605
86,7605
110,7606
58,7606
41,7607
13,7607
122,7608
117,7608
137,7609
8,7609
142,7610
73,7610
142,7611
64,7611
14,7612
109,7612
57,7613
136,7613
91,7614
47,7614
2,7615
75,7615
74,7616
17,7616
119,7617
84,7617
47,7618
142,7618
70,7619
33,7619
85,7620
8,7620
92,7621
92,7621
91,7622
1,7622
109,7623
38,7623
91,7624
125,7624
18,7625
59,7625
59,7626
122,7626
48,7627
62,7627
35,7628
98,7628
69,7629
116,7629
130,7630
98,7630
34,7631
86,7631
7,7632
135,7632
65,7633
139,7633
71,7634
35,7634
146,7635
65,7635
42,7636
17,7636
91,7637
102,7637
59,7638
128,7638
12,7639
135,7639
6,7640
100,7640
97,7641
141,7641
46,7642
51,7642
34,7643
132,7643
22,7644
104,7644
136,7645
85,7645
117,7646
137,7646
45,7647
44,7647
50,7648
81,7648
35,7649
76,7649
2,7650
96,7650
85,7651
84,7651
138,7652
117,7652
32,7653
146,7653
66,7654
5,7654
30,7655
128,7655
147,7656
147,7656
80,7657
84,7657
103,7658
115,7658
85,7659
37,7659
80,7660
56,7660
112,7661
91,7661
39,7662
109,7662
28,7663
39,7663
111,7664
90,7664
61,7665
41,7665
147,7666
103,7666
123,7667
17,7667
101,7668
32,7668
105,7669
66,7669
8,7670
131,7670
120,7671
98,7671
58,7672
123,7672
113,7673
27,7673
113,7674
109,7674
122,7675
97,7675
37,7676
33,7676
6,7677
32,7677
10,7678
15,7678
41,7679
139,7679
119,7680
137,7680
80,7681
34,7681
42,7682
77,7682
42,7683
100,7683
57,7684
11,7684
83,7685
28,7685
102,7686
124,7686
118,7687
41,7687
90,7688
18,7688
129,7689
44,7689
20,7690
84,7690
50,7691
113,7691
15,7692
5,7692
66,7693
84,7693
39,7694
106,7694
78,7695
46,7695
2,7696
90,7696
140,7697
60,7697
68,7698
71,7698
82,7699
62,7699
37,7700
14,7700
123,7701
56,7701
101,7702
19,7702
39,7703
82,7703
31,7704
17,7704
85,7705
13,7705
55,7706
10,7706
3,7707
6,7707
32,7708
12,7708
140,7709
45,7709
76,7710
98,7710
11,7711
147,7711
90,7712
60,7712
58,7713
50,7713
16,7714
56,7714
1,7715
35,7715
120,7716
129,7716
14,7717
10,7717
47,7718
49,7718
139,7719
114,7719
27,7720
97,7720
71,7721
63,7721
130,7722
113,7722
117,7723
103,7723
59,7724
13,7724
92,7725
15,7725
26,7726
44,7726
124,7727
30,7727
148,7728
120,7728
14,7729
49,7729
89,7730
130,7730
80,7731
119,7731
105,7732
35,7732
141,7733
6,7733
48,7734
75,7734
148,7735
144,7735
117,7736
11,7736
134,7737
9,7737
102,7738
98,7738
112,7739
46,7739
59,7740
127,7740
138,7741
75,7741
121,7742
66,7742
21,7743
122,7743
124,7744
95,7744
115,7745
80,7745
121,7746
64,7746
12,7747
143,7747
122,7748
82,7748
36,7749
88,7749
135,7750
85,7750
12,7751
14,7751
128,7752
21,7752
44,7753
56,7753
3,7754
28,7754
47,7755
102,7755
90,7756
72,7756
22,7757
13,7757
126,7758
99,7758
122,7759
60,7759
77,7760
102,7760
56,7761
97,7761
29,7762
100,7762
38,7763
111,7763
105,7764
96,7764
27,7765
74,7765
121,7766
113,7766
70,7767
110,7767
36,7768
1,7768
118,7769
137,7769
99,7770
44,7770
58,7771
82,7771
102,7772
2,7772
58,7773
103,7773
36,7774
34,7774
104,7775
55,7775
96,7776
22,7776
137,7777
78,7777
52,7778
40,7778
64,7779
60,7779
34,7780
23,7780
125,7781
79,7781
133,7782
42,7782
24,7783
67,7783
34,7784
99,7784
137,7785
95,7785
139,7786
29,7786
122,7787
144,7787
53,7788
111,7788
94,7789
5,7789
48,7790
6,7790
94,7791
88,7791
12,7792
143,7792
10,7793
45,7793
118,7794
126,7794
62,7795
89,7795
34,7796
35,7796
99,7797
71,7797
11,7798
78,7798
30,7799
116,7799
34,7800
83,7800
15,7801
108,7801
67,7802
122,7802
121,7803
47,7803
136,7804
126,7804
108,7805
83,7805
49,7806
27,7806
119,7807
97,7807
93,7808
111,7808
74,7809
57,7809
75,7810
138,7810
98,7811
34,7811
47,7812
19,7812
22,7813
147,7813
72,7814
134,7814
24,7815
17,7815
111,7816
3,7816
76,7817
53,7817
50,7818
81,7818
86,7819
130,7819
61,7820
34,7820
65,7821
44,7821
80,7822
6,7822
57,7823
121,7823
59,7824
33,7824
43,7825
4,7825
56,7826
72,7826
8,7827
119,7827
68,7828
77,7828
43,7829
104,7829
3,7830
11,7830
14,7831
14,7831
54,7832
146,7832
59,7833
21,7833
74,7834
82,7834
8,7835
12,7835
84,7836
113,7836
101,7837
52,7837
47,7838
112,7838
60,7839
144,7839
95,7840
2,7840
85,7841
23,7841
17,7842
73,7842
47,7843
26,7843
68,7844
121,7844
135,7845
121,7845
42,7846
91,7846
41,7847
79,7847
85,7848
109,7848
55,7849
146,7849
43,7850
134,7850
142,7851
91,7851
138,7852
54,7852
59,7853
24,7853
148,7854
147,7854
59,7855
140,7855
10,7856
49,7856
17,7857
6,7857
80,7858
108,7858
40,7859
54,7859
148,7860
80,7860
110,7861
96,7861
91,7862
46,7862
13,7863
43,7863
38,7864
58,7864
14,7865
23,7865
121,7866
55,7866
28,7867
108,7867
8,7868
148,7868
7,7869
12,7869
109,7870
41,7870
64,7871
108,7871
60,7872
57,7872
64,7873
115,7873
42,7874
90,7874
80,7875
33,7875
58,7876
18,7876
32,7877
132,7877
17,7878
143,7878
44,7879
131,7879
34,7880
3,7880
7,7881
105,7881
60,7882
10,7882
75,7883
12,7883
47,7884
84,7884
71,7885
70,7885
15,7886
35,7886
25,7887
39,7887
16,7888
65,7888
25,7889
43,7889
147,7890
112,7890
35,7891
103,7891
110,7892
11,7892
40,7893
59,7893
94,7894
129,7894
88,7895
40,7895
122,7896
6,7896
9,7897
144,7897
41,7898
58,7898
102,7899
142,7899
106,7900
43,7900
126,7901
100,7901
95,7902
80,7902
95,7903
25,7903
90,7904
125,7904
7,7905
112,7905
76,7906
64,7906
65,7907
75,7907
32,7908
48,7908
17,7909
108,7909
43,7910
133,7910
67,7911
131,7911
15,7912
11,7912
89,7913
14,7913
78,7914
77,7914
68,7915
23,7915
49,7916
105,7916
7,7917
68,7917
84,7918
90,7918
96,7919
37,7919
22,7920
129,7920
32,7921
121,7921
4,7922
5,7922
25,7923
109,7923
40,7924
23,7924
99,7925
58,7925
118,7926
98,7926
101,7927
118,7927
99,7928
95,7928
102,7929
132,7929
87,7930
43,7930
111,7931
145,7931
118,7932
125,7932
18,7933
87,7933
33,7934
137,7934
27,7935
70,7935
41,7936
94,7936
89,7937
114,7937
86,7938
58,7938
14,7939
142,7939
5,7940
20,7940
139,7941
73,7941
104,7942
44,7942
94,7943
108,7943
62,7944
84,7944
132,7945
147,7945
43,7946
83,7946
44,7947
104,7947
31,7948
17,7948
95,7949
106,7949
73,7950
79,7950
114,7951
75,7951
76,7952
89,7952
50,7953
62,7953
44,7954
72,7954
106,7955
140,7955
81,7956
68,7956
130,7957
135,7957
106,7958
26,7958
27,7959
37,7959
63,7960
10,7960
38,7961
39,7961
27,7962
57,7962
88,7963
79,7963
56,7964
99,7964
49,7965
107,7965
22,7966
13,7966
126,7967
114,7967
111,7968
66,7968
7,7969
38,7969
129,7970
126,7970
93,7971
137,7971
147,7972
51,7972
146,7973
122,7973
14,7974
117,7974
105,7975
66,7975
120,7976
145,7976
93,7977
120,7977
8,7978
90,7978
4,7979
111,7979
125,7980
99,7980
2,7981
125,7981
82,7982
86,7982
147,7983
41,7983
140,7984
12,7984
96,7985
10,7985
52,7986
19,7986
143,7987
82,7987
52,7988
43,7988
70,7989
102,7989
59,7990
91,7990
84,7991
127,7991
85,7992
138,7992
59,7993
64,7993
13,7994
125,7994
118,7995
28,7995
87,7996
97,7996
71,7997
100,7997
34,7998
93,7998
126,7999
131,7999
92,8000
88,8000
73,8001
105,8001
32,8002
122,8002
125,8003
42,8003
136,8004
54,8004
142,8005
142,8005
109,8006
65,8006
103,8007
11,8007
110,8008
135,8008
81,8009
145,8009
137,8010
66,8010
8,8011
117,8011
49,8012
126,8012
117,8013
76,8013
139,8014
36,8014
69,8015
23,8015
24,8016
33,8016
110,8017
46,8017
35,8018
139,8018
8,8019
9,8019
68,8020
37,8020
74,8021
45,8021
22,8022
117,8022
12,8023
134,8023
97,8024
76,8024
18,8025
34,8025
143,8026
140,8026
16,8027
141,8027
91,8028
7,8028
74,8029
133,8029
26,8030
73,8030
97,8031
144,8031
65,8032
4,8032
6,8033
23,8033
121,8034
33,8034
112,8035
102,8035
10,8036
98,8036
105,8037
90,8037
79,8038
67,8038
74,8039
42,8039
101,8040
40,8040
101,8041
10,8041
27,8042
48,8042
49,8043
42,8043
38,8044
26,8044
38,8045
63,8045
25,8046
112,8046
17,8047
14,8047
123,8048
39,8048
50,8049
3,8049
64,8050
144,8050
38,8051
90,8051
64,8052
7,8052
11,8053
50,8053
69,8054
129,8054
68,8055
118,8055
95,8056
54,8056
97,8057
18,8057
68,8058
87,8058
88,8059
60,8059
134,8060
2,8060
58,8061
41,8061
76,8062
95,8062
121,8063
78,8063
37,8064
20,8064
121,8065
76,8065
80,8066
57,8066
84,8067
13,8067
3,8068
39,8068
144,8069
111,8069
47,8070
115,8070
66,8071
25,8071
79,8072
34,8072
23,8073
11,8073
90,8074
33,8074
13,8075
67,8075
59,8076
114,8076
146,8077
6,8077
48,8078
87,8078
48,8079
76,8079
20,8080
41,8080
20,8081
87,8081
59,8082
113,8082
123,8083
32,8083
3,8084
104,8084
63,8085
15,8085
140,8086
113,8086
32,8087
82,8087
66,8088
35,8088
35,8089
40,8089
126,8090
147,8090
126,8091
82,8091
39,8092
143,8092
108,8093
6,8093
102,8094
98,8094
24,8095
93,8095
29,8096
102,8096
23,8097
25,8097
40,8098
102,8098
121,8099
39,8099
62,8100
70,8100
95,8101
130,8101
112,8102
103,8102
38,8103
45,8103
121,8104
32,8104
90,8105
135,8105
115,8106
79,8106
9,8107
38,8107
91,8108
23,8108
37,8109
5,8109
123,8110
117,8110
98,8111
130,8111
47,8112
35,8112
110,8113
11,8113
58,8114
33,8114
119,8115
55,8115
4,8116
98,8116
63,8117
84,8117
23,8118
84,8118
38,8119
20,8119
99,8120
102,8120
147,8121
9,8121
22,8122
40,8122
141,8123
31,8123
67,8124
83,8124
109,8125
65,8125
49,8126
26,8126
56,8127
76,8127
96,8128
113,8128
139,8129
73,8129
106,8130
106,8130
29,8131
63,8131
129,8132
74,8132
86,8133
16,8133
1,8134
86,8134
75,8135
142,8135
12,8136
11,8136
55,8137
78,8137
2,8138
78,8138
126,8139
32,8139
58,8140
21,8140
56,8141
84,8141
103,8142
87,8142
144,8143
15,8143
99,8144
133,8144
42,8145
53,8145
26,8146
73,8146
6,8147
68,8147
118,8148
112,8148
139,8149
128,8149
12,8150
112,8150
18,8151
128,8151
147,8152
11,8152
21,8153
25,8153
40,8154
60,8154
113,8155
116,8155
146,8156
36,8156
133,8157
88,8157
143,8158
84,8158
119,8159
148,8159
70,8160
18,8160
107,8161
21,8161
34,8162
13,8162
118,8163
70,8163
33,8164
81,8164
112,8165
14,8165
1,8166
8,8166
117,8167
109,8167
16,8168
35,8168
13,8169
107,8169
111,8170
97,8170
96,8171
38,8171
52,8172
14,8172
25,8173
25,8173
4,8174
100,8174
99,8175
60,8175
130,8176
29,8176
98,8177
114,8177
91,8178
106,8178
31,8179
122,8179
26,8180
87,8180
142,8181
40,8181
141,8182
123,8182
86,8183
84,8183
82,8184
101,8184
41,8185
141,8185
52,8186
93,8186
52,8187
126,8187
76,8188
74,8188
80,8189
14,8189
90,8190
83,8190
43,8191
38,8191
90,8192
117,8192
14,8193
43,8193
30,8194
26,8194
74,8195
93,8195
41,8196
116,8196
127,8197
126,8197
61,8198
142,8198
33,8199
130,8199
74,8200
121,8200
63,8201
130,8201
68,8202
129,8202
67,8203
41,8203
99,8204
57,8204
123,8205
28,8205
139,8206
118,8206
1,8207
122,8207
127,8208
83,8208
47,8209
113,8209
22,8210
49,8210
23,8211
70,8211
61,8212
138,8212
22,8213
29,8213
138,8214
128,8214
30,8215
40,8215
79,8216
33,8216
45,8217
103,8217
131,8218
130,8218
98,8219
114,8219
48,8220
18,8220
39,8221
56,8221
1,8222
3,8222
54,8223
46,8223
143,8224
63,8224
140,8225
18,8225
123,8226
115,8226
29,8227
23,8227
72,8228
36,8228
111,8229
1,8229
65,8230
76,8230
137,8231
106,8231
87,8232
113,8232
67,8233
86,8233
123,8234
58,8234
101,8235
78,8235
41,8236
11,8236
51,8237
60,8237
127,8238
73,8238
83,8239
141,8239
39,8240
139,8240
4,8241
5,8241
28,8242
115,8242
126,8243
38,8243
104,8244
126,8244
133,8245
117,8245
14,8246
123,8246
5,8247
55,8247
54,8248
96,8248
96,8249
28,8249
113,8250
46,8250
51,8251
102,8251
106,8252
133,8252
73,8253
13,8253
115,8254
83,8254
88,8255
25,8255
136,8256
113,8256
52,8257
145,8257
142,8258
67,8258
115,8259
141,8259
54,8260
116,8260
87,8261
90,8261
57,8262
141,8262
111,8263
40,8263
133,8264
90,8264
91,8265
65,8265
66,8266
74,8266
54,8267
81,8267
7,8268
131,8268
59,8269
134,8269
108,8270
22,8270
25,8271
86,8271
23,8272
146,8272
35,8273
80,8273
91,8274
135,8274
59,8275
122,8275
2,8276
136,8276
94,8277
28,8277
128,8278
96,8278
101,8279
63,8279
89,8280
34,8280
95,8281
51,8281
77,8282
32,8282
38,8283
110,8283
118,8284
22,8284
56,8285
38,8285
40,8286
76,8286
125,8287
99,8287
10,8288
75,8288
124,8289
144,8289
115,8290
32,8290
96,8291
119,8291
40,8292
22,8292
85,8293
141,8293
58,8294
51,8294
5,8295
74,8295
105,8296
80,8296
17,8297
111,8297
2,8298
102,8298
94,8299
63,8299
113,8300
17,8300
72,8301
67,8301
143,8302
122,8302
9,8303
147,8303
60,8304
119,8304
95,8305
2,8305
19,8306
127,8306
73,8307
130,8307
121,8308
40,8308
34,8309
59,8309
69,8310
22,8310
78,8311
51,8311
38,8312
85,8312
82,8313
19,8313
76,8314
88,8314
91,8315
143,8315
102,8316
13,8316
77,8317
145,8317
107,8318
16,8318
92,8319
1,8319
82,8320
36,8320
110,8321
94,8321
21,8322
91,8322
92,8323
10,8323
23,8324
27,8324
61,8325
79,8325
3,8326
5,8326
88,8327
130,8327
116,8328
46,8328
75,8329
9,8329
9,8330
102,8330
32,8331
34,8331
144,8332
3,8332
144,8333
13,8333
96,8334
58,8334
134,8335
42,8335
26,8336
73,8336
113,8337
33,8337
102,8338
119,8338
142,8339
31,8339
88,8340
122,8340
126,8341
29,8341
134,8342
79,8342
121,8343
26,8343
47,8344
40,8344
7,8345
35,8345
136,8346
132,8346
119,8347
25,8347
76,8348
111,8348
3,8349
119,8349
53,8350
101,8350
113,8351
82,8351
21,8352
144,8352
4,8353
49,8353
49,8354
43,8354
130,8355
106,8355
53,8356
61,8356
125,8357
128,8357
77,8358
82,8358
147,8359
8,8359
136,8360
65,8360
125,8361
53,8361
29,8362
46,8362
105,8363
8,8363
116,8364
129,8364
34,8365
72,8365
23,8366
43,8366
14,8367
39,8367
82,8368
4,8368
35,8369
49,8369
83,8370
75,8370
64,8371
80,8371
137,8372
60,8372
100,8373
63,8373
44,8374
94,8374
105,8375
26,8375
84,8376
142,8376
134,8377
13,8377
129,8378
37,8378
111,8379
43,8379
61,8380
110,8380
113,8381
101,8381
110,8382
111,8382
40,8383
39,8383
146,8384
145,8384
126,8385
46,8385
96,8386
116,8386
104,8387
57,8387
66,8388
28,8388
106,8389
63,8389
122,8390
130,8390
66,8391
102,8391
67,8392
97,8392
64,8393
49,8393
120,8394
147,8394
8,8395
120,8395
76,8396
108,8396
53,8397
128,8397
35,8398
83,8398
92,8399
9,8399
60,8400
28,8400
26,8401
111,8401
106,8402
99,8402
19,8403
117,8403
140,8404
4,8404
47,8405
125,8405
43,8406
12,8406
42,8407
99,8407
103,8408
137,8408
72,8409
136,8409
95,8410
46,8410
116,8411
48,8411
45,8412
83,8412
126,8413
72,8413
46,8414
138,8414
133,8415
60,8415
55,8416
115,8416
98,8417
12,8417
77,8418
95,8418
72,8419
131,8419
103,8420
15,8420
130,8421
85,8421
48,8422
67,8422
112,8423
101,8423
114,8424
16,8424
129,8425
83,8425
8,8426
72,8426
65,8427
93,8427
51,8428
6,8428
96,8429
53,8429
36,8430
52,8430
122,8431
148,8431
17,8432
51,8432
121,8433
136,8433
113,8434
136,8434
104,8435
100,8435
91,8436
146,8436
29,8437
63,8437
54,8438
140,8438
134,8439
142,8439
148,8440
138,8440
96,8441
126,8441
38,8442
27,8442
61,8443
114,8443
73,8444
135,8444
129,8445
68,8445
84,8446
25,8446
66,8447
14,8447
94,8448
86,8448
6,8449
73,8449
90,8450
113,8450
39,8451
39,8451
145,8452
48,8452
17,8453
145,8453
116,8454
17,8454
52,8455
5,8455
35,8456
111,8456
12,8457
121,8457
86,8458
99,8458
62,8459
107,8459
102,8460
87,8460
19,8461
118,8461
99,8462
133,8462
13,8463
24,8463
42,8464
129,8464
82,8465
144,8465
37,8466
128,8466
36,8467
20,8467
141,8468
87,8468
25,8469
59,8469
82,8470
39,8470
106,8471
134,8471
145,8472
12,8472
11,8473
29,8473
136,8474
129,8474
94,8475
32,8475
70,8476
21,8476
65,8477
57,8477
38,8478
84,8478
57,8479
12,8479
88,8480
61,8480
139,8481
55,8481
37,8482
130,8482
107,8483
23,8483
34,8484
89,8484
26,8485
112,8485
128,8486
12,8486
81,8487
143,8487
44,8488
6,8488
89,8489
46,8489
42,8490
104,8490
121,8491
122,8491
147,8492
10,8492
135,8493
95,8493
119,8494
128,8494
58,8495
10,8495
108,8496
130,8496
105,8497
142,8497
148,8498
78,8498
66,8499
44,8499
72,8500
121,8500
17,8501
9,8501
128,8502
116,8502
126,8503
95,8503
49,8504
130,8504
75,8505
77,8505
118,8506
52,8506
30,8507
15,8507
100,8508
11,8508
45,8509
102,8509
89,8510
117,8510
32,8511
140,8511
116,8512
21,8512
61,8513
16,8513
124,8514
12,8514
124,8515
146,8515
42,8516
136,8516
141,8517
97,8517
86,8518
113,8518
93,8519
19,8519
53,8520
103,8520
31,8521
12,8521
132,8522
96,8522
106,8523
1,8523
144,8524
96,8524
119,8525
132,8525
103,8526
14,8526
72,8527
20,8527
75,8528
105,8528
114,8529
94,8529
45,8530
91,8530
61,8531
129,8531
13,8532
47,8532
95,8533
7,8533
86,8534
50,8534
3,8535
13,8535
55,8536
118,8536
89,8537
6,8537
72,8538
107,8538
49,8539
86,8539
70,8540
11,8540
122,8541
16,8541
35,8542
14,8542
134,8543
50,8543
102,8544
122,8544
94,8545
67,8545
144,8546
29,8546
127,8547
88,8547
73,8548
145,8548
116,8549
20,8549
43,8550
24,8550
77,8551
82,8551
37,8552
79,8552
86,8553
118,8553
40,8554
63,8554
6,8555
62,8555
28,8556
132,8556
103,8557
114,8557
122,8558
7,8558
55,8559
130,8559
77,8560
94,8560
45,8561
101,8561
36,8562
33,8562
58,8563
83,8563
107,8564
121,8564
79,8565
72,8565
51,8566
128,8566
147,8567
100,8567
92,8568
42,8568
59,8569
5,8569
70,8570
45,8570
44,8571
71,8571
4,8572
3,8572
26,8573
137,8573
38,8574
24,8574
3,8575
65,8575
99,8576
41,8576
23,8577
144,8577
89,8578
138,8578
47,8579
52,8579
113,8580
83,8580
9,8581
79,8581
62,8582
100,8582
20,8583
145,8583
15,8584
10,8584
27,8585
76,8585
99,8586
7,8586
120,8587
60,8587
34,8588
104,8588
119,8589
133,8589
75,8590
39,8590
42,8591
11,8591
35,8592
33,8592
107,8593
99,8593
99,8594
